ax,ay,az
0.26,-0.26,1.0
0.18,-0.24,1.02
0.18,-0.24,1.01
0.15,-0.18,1.02
0.19,-0.16,1.04
0.21,-0.14,1.02
0.18,-0.14,1.01
0.14,-0.13,0.99
0.13,-0.13,0.95
0.12,-0.11,0.92
0.11,-0.11,0.9
0.03,-0.13,0.89
0.11,-0.14,0.87
0.17,-0.15,0.88
0.16,-0.14,0.89
0.1,-0.15,0.89
0.08,-0.14,0.89
0.05,-0.13,0.93
0.08,-0.13,0.94
0.12,-0.15,0.94
0.12,-0.17,0.95
0.13,-0.2,0.95
0.13,-0.19,0.95
0.11,-0.16,0.95
0.1,-0.15,0.95
0.09,-0.15,0.95
0.08,-0.13,0.95
0.07,-0.13,0.94
0.08,-0.16,0.94
0.08,-0.16,0.94
0.06,-0.14,0.93
0.05,-0.14,0.94
0.08,-0.14,0.96
0.11,-0.15,0.97
0.07,-0.12,0.94
0.08,-0.11,0.96
0.06,-0.04,0.99
0.08,-0.04,0.98
0.08,-0.06,0.97
0.06,-0.08,0.97
0.06,-0.09,0.96
0.1,-0.95,-0.24
0.12,-0.96,-0.24
0.09,-0.94,-0.2
0.09,-0.95,-0.18
0.1,-0.94,-0.19
0.09,-0.93,-0.2
0.07,-0.91,-0.23
0.08,-0.91,-0.25
0.11,-0.98,-0.29
0.08,-0.96,-0.31
0.06,-0.9,-0.34
0.04,-0.87,-0.34
0.01,-0.82,-0.31
0.02,-0.8,-0.3
0.02,-0.74,-0.26
-0.08,-0.98,0.11
-0.08,-0.97,0.11
-0.1,-0.95,0.08
-0.1,-0.94,0.07
-0.1,-0.95,0.07
-0.09,-0.97,0.07
-0.08,-1.0,0.11
-0.08,-1.01,0.12
-0.08,-1.0,0.13
-0.08,-1.0,0.13
-0.09,-0.99,0.11
-0.09,-0.96,0.1
-0.09,-0.94,0.1
-0.1,-0.92,0.08
-0.1,-0.91,0.06
-0.08,-0.91,0.07
-0.08,-0.91,0.07
-0.08,-0.91,0.06
-0.07,-0.91,0.05
-0.06,-0.92,0.02
-0.07,-0.92,0.01
-0.07,-0.91,-0.02
-0.05,-0.96,-0.02
0.01,-1.23,0.02
0.06,-1.43,0.06
0.19,-1.87,0.18
0.29,-2.17,0.29
0.56,-2.92,0.63
0.62,-3.15,0.87
0.42,-2.4,1.02
0.21,-1.65,0.69
-0.32,0.24,-0.34
-0.5,1.15,-0.7
-0.76,2.3,-1.12
-0.72,2.3,-1.11
-0.49,1.39,-0.93
-0.28,0.67,-0.56
0.28,-1.11,0.5
0.47,-1.93,0.85
0.37,-2.65,1.13
0.25,-2.59,1.04
0.15,-2.15,0.61
-0.1,-1.8,0.37
-0.18,-1.45,0.15
