ax,ay,az
-0.06,-0.95,0.1
-0.06,-0.95,0.13
-0.03,-0.98,0.18
-0.01,-1.01,0.18
0.03,-1.05,0.15
0.04,-1.09,0.1
-0.02,-1.01,0.05
-0.02,-0.99,0.06
-0.02,-0.94,0.07
-0.02,-0.93,0.06
-0.01,-0.94,0.05
-0.0,-0.94,0.04
0.0,-0.98,0.03
0.0,-0.98,0.03
0.0,-0.97,0.05
0.0,-0.96,0.07
0.02,-0.95,0.09
0.01,-0.93,0.09
0.03,-0.94,0.09
0.04,-0.96,0.1
0.05,-1.0,0.11
0.06,-1.01,0.1
0.07,-1.01,0.1
0.07,-1.0,0.1
0.08,-0.99,0.09
0.08,-0.98,0.09
0.12,-0.99,0.09
0.1,-1.01,0.09
0.11,-1.04,0.12
0.13,-1.09,0.11
0.13,-1.09,0.12
0.13,-1.04,0.12
0.14,-1.03,0.12
0.13,-1.01,0.12
0.14,-1.0,0.13
0.14,-1.0,0.14
0.15,-1.02,0.15
0.14,-1.01,0.13
0.15,-1.0,0.12
0.14,-0.98,0.1
0.13,-0.95,0.11
0.14,-0.94,0.13
0.15,-0.95,0.15
0.16,-0.99,0.17
0.16,-1.01,0.19
0.16,-1.03,0.2
0.16,-1.04,0.21
0.15,-1.05,0.21
0.14,-1.03,0.21
0.14,-1.0,0.19
0.14,-0.99,0.19
0.15,-0.96,0.18
0.16,-0.97,0.18
0.16,-1.0,0.19
0.17,-1.0,0.2
0.18,-0.98,0.21
0.18,-0.96,0.21
0.18,-0.92,0.19
0.17,-0.9,0.18
0.17,-0.89,0.17
0.18,-0.87,0.17
0.18,-0.88,0.17
0.2,-0.91,0.15
0.2,-0.91,0.16
0.23,-0.95,0.19
0.24,-0.95,0.2
0.25,-0.96,0.2
0.25,-0.97,0.19
0.24,-0.97,0.17
0.25,-0.97,0.17
0.25,-0.99,0.17
0.25,-0.99,0.17
0.24,-1.0,0.16
0.24,-1.0,0.15
0.25,-1.01,0.14
0.24,-1.01,0.13
-0.39,-0.94,0.19
-0.39,-0.94,0.21
-0.39,-0.94,0.22
-0.39,-0.94,0.23
-0.39,-0.94,0.22
-0.38,-0.96,0.22
-0.37,-1.03,0.24
-0.35,-1.12,0.26
-0.23,-1.51,0.27
-0.13,-1.94,0.24
0.32,-3.84,-0.16
0.29,-4.0,-0.66
0.0,-4.0,-1.59
0.33,-4.0,-1.46
0.71,-1.13,-0.22
0.5,0.53,0.36
0.59,3.89,0.18
0.8,4.0,0.05
0.03,4.0,0.0
-0.17,4.0,0.17
0.06,2.19,0.78
0.06,0.25,0.98
-0.08,-2.59,0.92
-0.34,-3.05,0.9
